"","Grid_lat","Grid_long","1","2","3","4","5","6","7","8","9","10","11","12","13"
"276",10.25,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",10.25,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",10.25,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",10.25,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",10.25,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",10.25,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",10.25,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",10.25,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",10.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",10.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",10.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",10.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",10.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",10.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",10.75,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",10.75,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",10.75,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",10.75,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",10.75,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",10.75,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",10.75,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",10.75,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",10.75,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",10.75,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",10.75,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",10.75,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",10.75,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",10.75,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",10.75,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",10.75,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",10.75,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",10.75,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",10.75,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",10.75,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",10.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",10.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",10.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",11.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",11.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",11.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",11.25,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",11.25,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",11.25,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",11.25,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",11.25,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",11.25,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",11.25,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",11.25,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",11.25,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",11.25,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",11.25,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",11.25,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",11.25,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",11.25,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",11.25,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",11.25,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",11.25,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",11.25,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",11.25,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",11.25,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",11.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",11.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",11.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",11.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",11.75,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",11.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",11.75,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",11.75,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",11.75,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",11.75,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",11.75,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",11.75,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",11.75,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",11.75,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.5602
"350",11.75,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.6662
"351",11.75,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.5353
"352",11.75,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.3737
"353",11.75,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",11.75,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",11.75,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",11.75,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",11.75,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",11.75,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",11.75,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",11.75,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",11.75,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",11.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",11.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",11.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",12.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",12.25,109.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",12.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",12.25,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",12.25,111.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",12.25,111.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",12.25,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",12.25,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.1684
"373",12.25,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.3707
"374",12.25,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.8991
"375",12.25,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.9955
"376",12.25,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.0616
"377",12.25,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.9237
"378",12.25,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.932
"379",12.25,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.3241
"380",12.25,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",12.25,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",12.25,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",12.25,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",12.25,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",12.25,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",12.25,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",12.25,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",12.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",12.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",12.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",12.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",12.75,109.75,NA,NA,NA,NA,NA,409.9482,NA,NA,NA,NA,NA,NA,NA
"393",12.75,110.25,NA,NA,NA,NA,NA,412.2079,NA,NA,NA,NA,NA,NA,NA
"394",12.75,110.75,NA,NA,NA,NA,NA,404.815,NA,NA,NA,NA,NA,NA,NA
"395",12.75,111.25,NA,NA,NA,NA,NA,400.5086,NA,NA,NA,NA,NA,NA,NA
"396",12.75,111.75,NA,NA,NA,NA,NA,392.3195,NA,NA,NA,NA,NA,NA,NA
"397",12.75,112.25,NA,NA,NA,NA,NA,396.6144,NA,NA,NA,NA,NA,NA,NA
"398",12.75,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.9265
"399",12.75,113.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.2932
"400",12.75,113.75,NA,NA,NA,NA,NA,394.9851,NA,NA,NA,NA,NA,NA,NA
"401",12.75,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",12.75,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",12.75,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",12.75,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",12.75,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.4914
"406",12.75,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.4102
"407",12.75,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",12.75,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",12.75,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",12.75,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",12.75,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",12.75,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",12.75,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",12.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",12.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",12.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",13.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",13.25,109.75,NA,NA,NA,NA,NA,402.2205,NA,NA,NA,NA,NA,NA,NA
"419",13.25,110.25,NA,NA,NA,NA,NA,405.1344,NA,NA,NA,NA,NA,NA,NA
"420",13.25,110.75,NA,NA,NA,NA,NA,400.5672,NA,NA,NA,NA,NA,NA,NA
"421",13.25,111.25,NA,NA,NA,NA,NA,393.9784,NA,NA,NA,NA,NA,NA,NA
"422",13.25,111.75,NA,NA,NA,NA,NA,393.0401,NA,NA,NA,NA,NA,NA,NA
"423",13.25,112.25,NA,NA,NA,NA,NA,402.1906,NA,NA,NA,NA,NA,NA,NA
"424",13.25,112.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.7073
"425",13.25,113.25,NA,NA,NA,NA,NA,386.0469,NA,NA,NA,NA,NA,NA,420.9797
"426",13.25,113.75,NA,NA,NA,NA,NA,388.4653,NA,NA,NA,NA,NA,NA,NA
"427",13.25,114.25,NA,NA,NA,NA,NA,396.73,NA,NA,NA,NA,NA,NA,NA
"428",13.25,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",13.25,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",13.25,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",13.25,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",13.25,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.1241
"433",13.25,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",13.25,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",13.25,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",13.25,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",13.25,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",13.25,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",13.25,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",13.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",13.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",13.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",13.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",13.75,109.75,NA,NA,NA,NA,NA,399.1939,NA,NA,NA,NA,NA,NA,NA
"445",13.75,110.25,NA,NA,NA,NA,NA,403.4045,NA,NA,NA,NA,NA,NA,NA
"446",13.75,110.75,NA,NA,NA,NA,NA,395.9385,NA,NA,NA,NA,NA,NA,NA
"447",13.75,111.25,NA,NA,NA,NA,NA,393.4465,NA,NA,NA,NA,NA,NA,NA
"448",13.75,111.75,NA,NA,NA,NA,NA,400.9359,NA,NA,NA,NA,NA,NA,NA
"449",13.75,112.25,NA,NA,NA,NA,NA,405.0164,NA,NA,NA,NA,NA,NA,NA
"450",13.75,112.75,NA,NA,NA,NA,NA,398.8708,NA,NA,NA,NA,NA,NA,415.3586
"451",13.75,113.25,NA,NA,NA,NA,NA,391.0683,NA,NA,NA,NA,NA,NA,416.05
"452",13.75,113.75,NA,NA,NA,NA,NA,384.8057,NA,NA,NA,NA,NA,NA,416.5154
"453",13.75,114.25,NA,NA,NA,NA,NA,399.1334,NA,NA,NA,NA,NA,NA,416.1216
"454",13.75,114.75,NA,NA,NA,NA,NA,399.0454,NA,NA,NA,NA,NA,NA,417.1052
"455",13.75,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.5551
"456",13.75,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.327
"457",13.75,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.914
"458",13.75,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.0145
"459",13.75,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",13.75,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",13.75,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",13.75,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",13.75,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",13.75,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",13.75,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",13.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",13.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",13.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",14.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",14.25,109.75,NA,NA,NA,NA,NA,404.6372,NA,NA,NA,NA,NA,NA,NA
"471",14.25,110.25,NA,NA,NA,NA,NA,395.4595,NA,NA,NA,NA,NA,NA,NA
"472",14.25,110.75,NA,NA,NA,NA,NA,401.9685,NA,NA,NA,NA,NA,NA,NA
"473",14.25,111.25,NA,NA,NA,NA,NA,401.1713,NA,NA,NA,NA,NA,NA,NA
"474",14.25,111.75,NA,NA,NA,NA,NA,423.5168,NA,NA,NA,NA,NA,NA,NA
"475",14.25,112.25,NA,NA,NA,NA,NA,420.1573,NA,NA,NA,NA,NA,NA,NA
"476",14.25,112.75,NA,NA,NA,NA,NA,415.9044,NA,NA,NA,NA,NA,NA,NA
"477",14.25,113.25,NA,NA,NA,NA,NA,407.2591,NA,NA,NA,NA,NA,NA,415.889
"478",14.25,113.75,NA,NA,NA,NA,NA,403.5449,NA,NA,NA,NA,NA,NA,NA
"479",14.25,114.25,NA,NA,NA,NA,NA,402.2982,NA,NA,NA,NA,NA,NA,NA
"480",14.25,114.75,NA,NA,NA,NA,NA,400.1847,NA,NA,NA,NA,NA,NA,NA
"481",14.25,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",14.25,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.6465
"483",14.25,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.2796
"484",14.25,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.5768
"485",14.25,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.2847
"486",14.25,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",14.25,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",14.25,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",14.25,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",14.25,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",14.25,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",14.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",14.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",14.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",14.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",14.75,109.75,NA,NA,NA,NA,NA,395.8708,NA,NA,NA,NA,NA,NA,NA
"497",14.75,110.25,NA,NA,NA,NA,NA,398.486,NA,NA,NA,NA,NA,NA,NA
"498",14.75,110.75,NA,NA,NA,NA,NA,402.9161,NA,NA,NA,NA,NA,NA,NA
"499",14.75,111.25,NA,NA,NA,NA,NA,410.4835,NA,NA,NA,NA,NA,NA,NA
"500",14.75,111.75,NA,NA,NA,NA,NA,413.442,NA,NA,NA,NA,NA,NA,NA
"501",14.75,112.25,NA,NA,NA,NA,NA,414.49,NA,NA,NA,NA,NA,NA,NA
"502",14.75,112.75,NA,NA,NA,NA,NA,415.6983,NA,NA,NA,NA,NA,NA,NA
"503",14.75,113.25,NA,NA,NA,NA,NA,401.0041,NA,NA,NA,NA,NA,NA,NA
"504",14.75,113.75,NA,NA,NA,NA,NA,398.3038,NA,NA,NA,NA,NA,NA,NA
"505",14.75,114.25,NA,NA,NA,NA,NA,399.5138,NA,NA,NA,NA,NA,NA,NA
"506",14.75,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",14.75,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",14.75,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",14.75,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.6859
"510",14.75,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",14.75,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.6619
"512",14.75,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",14.75,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",14.75,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",14.75,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",14.75,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",14.75,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",14.75,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",14.75,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",14.75,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",15.25,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",15.25,109.75,NA,NA,NA,NA,NA,411.6496,NA,NA,NA,NA,NA,NA,NA
"523",15.25,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",15.25,110.75,NA,NA,NA,NA,NA,394.4437,NA,NA,NA,NA,NA,NA,NA
"525",15.25,111.25,NA,NA,NA,NA,NA,407.2796,NA,NA,NA,NA,NA,NA,NA
"526",15.25,111.75,NA,NA,NA,NA,NA,410.024,NA,NA,NA,NA,NA,NA,NA
"527",15.25,112.25,NA,NA,NA,NA,NA,408.5702,NA,NA,NA,NA,NA,NA,NA
"528",15.25,112.75,NA,NA,NA,NA,NA,409.644,NA,NA,NA,NA,NA,NA,NA
"529",15.25,113.25,NA,NA,NA,NA,NA,409.6103,NA,NA,NA,NA,NA,NA,NA
"530",15.25,113.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",15.25,114.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",15.25,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",15.25,115.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",15.25,115.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",15.25,116.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.0965
"536",15.25,116.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",15.25,117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.1286
"538",15.25,117.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",15.25,118.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",15.25,118.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",15.25,119.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",15.25,119.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",15.25,120.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",15.25,120.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",15.25,121.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",15.25,121.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",15.75,109.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",15.75,109.75,NA,NA,NA,NA,NA,424.131,NA,NA,NA,NA,NA,NA,NA
"549",15.75,110.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",15.75,110.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
